"id","mas_college_stream_id","mas_college_code","mas_college_name","mas_college_canonical_college_id","mas_college_exam_centre","mas_college_type","mas_college_is_internal","mas_college_status_id","created_by","updated_by","created_at","updated_at","deleted_at"
634,7,NF140,AMBIGARA CHOWDAIAH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
635,7,NF131,AMBIKA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
636,7,NF295,ANANYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
637,7,N246,ANIRUDH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
638,7,N454,ANNAPURNA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
639,7,N534,ARISTOTLE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
640,7,N533,AROGYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
641,7,N047,ARUNA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
642,7,N578,ASHOKA INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
643,7,N621,ASHRAYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
644,7,N347,ASHRITH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
645,7,N231,ASHWINI COLLGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
646,7,N773,ASM COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
647,7,N584,ASTER COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
648,7,N210,ATHENA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
649,7,N467,ATHENA INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
650,7,N486,ATLAS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
651,7,N435,AVISHKAR COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
652,7,N090,AVK (ADARSHA VIDYAKENDRA) COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
653,7,NF167,B G S NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
654,7,N092,B M S HOSPITAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
655,7,N554,B. R. SANGAPPAGOL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
656,7,N778,B.T.L. COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
657,7,N541,B.V.V. SANGHA’S SHARADAMBE INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
658,7,N307,BANASAWADI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
659,7,N077,BANGALORE  CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
660,7,N349,BANGALORE BAPTIST HOSPITAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
661,7,NF108,BANGALORE CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
662,7,N208,BANGALORE CITY INTERNATIONAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
663,7,NF112,BANGALORE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
664,7,N456,BANGALORE LITTLE FLOWER COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
665,7,N599,BANGALORE NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
666,7,N450,BANGI INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
667,7,N039,"BAPUJI  COLLEGE OF NURSING,DAVANGERE",,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
668,7,N017,"BAPUJI COLLEGE OF NURSING,SHIMOGA",,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
669,7,N609,BASAVA RAJENDRA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
670,7,N780,BASEL MISSION CSI HOSPITAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
671,7,N460,BBC COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
672,7,N625,BELENUS INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
673,7,N352,BELGAUM INSTITUTE OF MEDICAL SCIENCES - NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
674,7,N083,BELLARY INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
675,7,N498,BES BAGALKOT COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
676,7,NF115,BETHEL MEDICAL INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
677,7,N500,BGS GLOBAL INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
678,7,N267,BHAGATH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
679,7,N283,BHARATH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
680,7,N082,BHARATHI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
681,7,NF133,BHUVAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
682,7,N580,BIDAR INSTITUTE OF MEDICAL SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
683,7,N420,BLDEA’S  COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
684,7,N514,BLDEA’S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
685,7,N035,BLDEA'S SHRI B M PATIL INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
686,7,N616,BLISS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
687,7,N400,BLOSSOM COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
688,7,N776,BRAHMARI INSTITUTE OF NURSING AND HEALTH SCIENCE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
689,7,N110,BRITE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
690,7,N344,BSR COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
691,7,N560,C N MUGALKHOD COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
692,7,N389,CAMBRIDGE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
693,7,N224,CANARA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
694,7,N248,CARMEL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
695,7,N226,CAUVERY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
696,7,N300,CENTURY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
697,7,NF128,CHAITANYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
698,7,N545,CHARKOS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
699,7,N521,CHIKKABALLAPUR INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
700,7,N571,CHIKKAMAGALURU INSTITUTE OF MEDICAL SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
701,7,N081,CHINAI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
702,7,NF005,CHINMAYA INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
703,7,N591,CHRIST COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
704,7,NF172,CHRISTIAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
705,7,N468,CIMS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
706,7,N036,CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
707,7,N131,CNK COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
708,7,N261,KIMS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
709,7,N027,ST. MARTHA'S HOSPITAL COLLEGE OF NURSING-,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
710,7,N203,COLUMBIA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
711,7,N371,COMMAND HOSPITAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
712,7,N474,CRESCENT COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
713,7,N395,CSI LOMBARD MEMORIAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
714,7,N577,CURA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
715,7,N390,D.M.J. INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
716,7,N451,DECCAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
717,7,N618,DEVARAJA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
718,7,N377,DHANUSH INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
719,7,NF122,DHANWANTARI NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
720,7,N374,DIMHANS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
721,7,N091,DIANA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
722,7,N530,DIPALI NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
723,7,N379,DIVINE GRACE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
724,7,N466,DIVINE INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
725,7,N285,DIYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
726,7,N345,DR. B.R. AMBEDKAR INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
727,7,NF139,DR. JOHN'S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
728,7,N362,DR. LALITHA MONOHARAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
729,7,N121,DR. LYDIA COLACO COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
730,7,N015,DR. M V SHETTY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
731,7,N501,HKES COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
732,7,N055,DR. SHYAMALA REDDY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
733,7,NF157,E T C M COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
734,7,N129,EAST POINT COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
735,7,N028,EAST WEST COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
736,7,N086,EBEN EZER COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
737,7,N376,"ESIC COLLEGE OF NURSING, KALBURGI",,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
738,7,N370,ESIC HOSPITAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
739,7,NF110,ESS VEE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
740,7,N568,EXCELLENT COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
741,7,N297,FAITH COLLEGE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
742,7,N253,FAITH INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
743,7,N008,FARAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
744,7,N270,FATHER MATHEWS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
745,7,N565,FATHER MULLER NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
746,7,N249,FEDERAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
747,7,N007,FLORENCE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
748,7,N062,FLORIDA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
749,7,N494,FORTUNE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
750,7,N011,FR. MULLER'S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
751,7,N302,G B COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
752,7,N306,G R R COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
753,7,N279,G.J. SURYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
754,7,N116,GANGOTHRI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
755,7,N078,GAYATHRI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
756,7,NF124,GAYATHRI DEVI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
757,7,N382,GIMS GOVERNMENT COLLEGE OF  NURSING,,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
758,7,N072,GLOBAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
759,7,N509,GNYANA GANGA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
760,7,N547,GNYANA SUDHA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
761,7,N211,GOLD FINCH COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
762,7,N288,GOLDEN INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
763,7,N061,GOPALA GOWDA SHANTAVERI MEMORIAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
764,7,N583,GOURAMMA INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
765,7,NF171,GOUTHAM COLLEGE  OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
766,7,N044,GOUTHAM COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
767,7,NF174,GOUTHAMI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
768,7,N517,"GOVERNMENT  COLLEGE  OF  NURSING, CHITRADURGA",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
769,7,N429,"GOVERNMENT  COLLEGE  OF  NURSING, VIJAYAPUR",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
770,7,N438,"GOVERNMENT  COLLEGE  OF NURSING, TUMKUR",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
771,7,N001,"GOVERNMENT  COLLEGE OF NURSING, BENGALURU",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
772,7,NF292,"GOVERNMENT COLLEGE  OF  NURSING, GULBARGA",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
773,7,NF285,"GOVERNMENT COLLEGE  OF NURSING, HOLENARASIPURA",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
774,7,NF284,"GOVERNMENT COLLEGE OF  NURSING, HASSAN",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
775,7,N549,"GOVERNMENT COLLEGE OF  NURSING, HAVERI",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
776,7,N516,"GOVERNMENT COLLEGE OF NURSING, KARKALA",,0,G,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
777,7,N480,GRAND COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
778,7,NF097,GREEN CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
779,7,N601,GRV COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
780,7,N495,GURAMMA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
781,7,N593,GURUDEV COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
782,7,N068,H D DEVEGOWDA CO - OPERATIVE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
783,7,N406,H P R COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
784,7,N421,H. K. COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
785,7,N564,H.T.  SASNUR INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
786,7,N473,HALAMMA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
787,7,N269,HARSHA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
788,7,N546,HASS INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
789,7,NF107,HEARTLAND COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
790,7,N458,HERITAGE CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
791,7,N040,HILL SIDE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
792,7,N272,HILL VIEW NURSING OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
793,7,N464,HIMA INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
794,7,N177,HINA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
795,7,N142,HINDUSTAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
796,7,N465,HITA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
797,7,N295,HI-TECH CITY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
798,7,N109,HOLDSWORTH MEMORIAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
799,7,N446,HOLY CROSS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
800,7,N512,HOPKINS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
801,7,N351,HOSKOTE MISSION INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
802,7,N119,HOSMAT COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
803,7,N424,HPR COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
804,7,NF113,IKON NURSING COLLEGE,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
805,7,NF136,INDIAN ACADEMY COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
806,7,N084,"INDIAN COLLEGE  OF NURSING, BELLARY",,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
807,7,N215,"INDIAN INSTITUTE OF NURSING, BENGALURU",,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
808,7,N144,INDIANA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
809,7,N298,INDIRA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
810,7,N140,INDIRA GANDHI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
811,7,N581,INDIRA GANDHI INSTITUTE OF CHILD HEALTH,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
812,7,N488,INDIRA PRIYADARSHINI COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
813,7,N022,J S S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
814,7,N413,JAHAN INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
815,7,N574,JANAPRIYA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
816,7,N558,JASMINE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
817,7,N094,JES MOTHER TERESA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
818,7,N573,JHANHAVI INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
819,7,N309,JOSCO COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
820,7,N567,JSS COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
821,7,N423,JUBILEE MISSION COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
822,7,N259,JUPITER COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
823,7,NF204,K K E C S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
824,7,N102,K L E INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
825,7,N256,K N N COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
826,7,N013,K PANDYARAJAH BALLAL NURSING INSTITUTE COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
827,7,N219,K R COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
828,7,N508,K S COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
829,7,N592,K V C COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
830,7,N496,K.K. COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
831,7,N555,K.V.  HANCHINAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
832,7,N375,K.V.G. INSTITUTE OF NURSING SCIENCES,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
833,7,N314,KAILKERE RUKMINI SHETTY MEMORIAL COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
834,7,NF123,KALA - NIKETAN COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
835,7,N476,KALIPALYA CHANAPPA INSTITUTE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
836,7,N209,KAMALA COLLEGE OF NURSING,,0,P,0,1,,,"2026-01-22 07:21:55","2026-01-22 07:21:55",
